PhraseId	SentenceId	Phrase	Sentiment
4650	66	matter sort goal hoped achieve generic dad jokes making claims always held validity structure say validity predictable structure hoped make critical thinker young age virtually every angle everyday life	3
4651	66	well see son little bullshit dad ahhh got	3
4652	66	story direct antithesis sort philosophy	3
4653	66	lesson gleaned finding happiness places people disapprove bad told never question decisions made others parrot messages fed passing shoddy facade truth forward unto future generations forevermore	3
4654	66	virtually every story equal merit describes good come asking questions trying new things judging critically rather succumbing mere conformity	3
4655	66	curious george stressed negative potential impulsive decisions yes always made point showing reader situation inescapable good could always come trying new things	3
4656	66	dr seuss wrote multiple books green eggs ham oh places go described good come trying new things rather content mediocre humdrum everyday life still keeping moral compass better judgement intact	3
4657	66	deal tootle fucking train	3
4658	67	get second hand books online india	3
4659	67	photo courtesy buy second hand old used books online india usedbooksfactory	3
4660	67	stumbled upon new startup buy second hand old used books online india usedbooksfactory bit hesitant initally saw good reviews placed order happy book quality got personalized handwritten welcome note kudos service	3
4661	67	wide categories well second hand book websites give frequent coupon codes attractive discounts	3
4662	67	pros	3
4663	67	website https trustable since secured	3
4664	67	positive reviews google facebook plus	3
4665	67	online payment gateways credit card debit card net banking	3
4666	67	shipment tracking dtdc courier tracking	3
4667	67	discount coupons	3
4668	67	cons	3
4669	67	cash delivery really problem since us transact online	3
4670	67	thanks usedbooksfactory	3
4671	67	hi	3
4672	67	think website get book desire buy cheapest cost possible become best site small websites specifically dedicated buying used books india	3
4673	67	one websites growing good pace bxzone	3
4674	67	got stores	3
4675	67	used book store	3
4676	67	wishstore	3
4677	67	used book store people across various cities india put books sell prices decide since prices decided hence discounts books vary	3
4678	67	find book want anytime place wish wishstore way seller book directly contact sell book	3
4679	67	note buyers sellers books individual users readers bibliophiles either want sell books make room new books book shelves buy rare books expand book collection	3
4680	67	moreover charge anything users buy sell book buyer pays entire amount seller makes completely free use registration charges well	3
4681	67	cheers	3
4682	67	india country population attracted towards concept reading developed habit years thus various platforms india provide access second hand novels online would like bring notice website mypustak	3
4683	67	mypustak india first online platform works towards making education available across geographical social boundariesthis made possible providing free books desire read lack resources buy great initiative need support	3
4684	67	small stores get second hand books online	3
4685	67	function listing website connect buyers sellers almost olxquikr work online bookstores like amazonflipkart directly buy	3
4686	67	listing places search courtesy multiple threads	3
4687	67	platforms working similar olxquikr	3
4688	67	studentdesk mostly college books	3
4689	67	lenro works lending platform lend borrow exchange books	3
4690	67	bookadda takes slightly different approach authenticates facebook	3
4691	67	mycollegeadda college books	3
4692	67	platforms working similar ecom store	3
4693	67	aberuk good assortment got funded	3
4694	67	junglee part amazon india assortment books	3
4695	67	bookchor varied inventory	3
4696	67	bucketbolt sells mostly academic books	3
4697	67	thecollegestore sells mostly academic books	3
4698	67	tossbooks academic well novels content	3
4699	67	yobooks varied assortment	3
4700	67	infibooks assortment decent	3
4701	67	bibiliofreaks decent varied assortment	3
4702	67	websites may cover exhaustive list pincodes might want check places cover also little wary using probably place cod order	3
4703	67	indiareadscom website allows rent books well buy pay initial deposit return book within stipulated time periods get refund deducting rent amount return book equivalent purchasing book	3
4704	67	recently also came across website http friendsofbookscom sells secondhand books though personally availed services	3
4705	67	everyone today read book someone school college even one preparing competitive exams know prudent often buy new book okay let justify point need read say year going add another kilograms bookshelf buy secondhand copy saving bucks mean want save money	3
4706	67	going alternatives like suggest starter group ecommerce business store second hand new books delhi deliver books every state india also india like indonesia dubai china etc intriguingly offer gamut books belonging beauty personal care school level engineering management competitive exams novels bought easily website also need worry transaction process offer fully secure transaction accepting almost every card net banking cash delivery also available every order get tracking id also email provided order processing	3
4707	67	visit starter group matter reader site wide collection definitely help find get books delivered home	3
4708	67	getting second hand books free cost unbelievable right dream every readers came true mypustak well mypustak online platfrom get desired book free within india want create network readers make india fully educated thus providing pre owned books free visit mypustak explore collection	3
4709	67	happy reading	3
4710	67	hello friends	3
4711	67	books always mentor get knowledge india grown reading books	3
4712	67	finding books looking harder earlier get desired books easily online platforms	3
4713	67	new books used secondhand books also easily available internet purchase	3
4714	67	used books selling trend online growing lots online portals providing secondhand books online customers affordable price	3
4715	67	also surprised purchased used book one online websites books	3
4716	67	tried purchase one book offline market unable find getting response local market approached online platform start searching desired book diary young girl	3
4717	67	searched various platforms like amazon bookchor used book factory kitabay etc	3
4718	67	whereas compared price found cheapest price kitabaycom	3
4719	67	experience good online transaction	3
4720	67	confident making payment new site whereas reached cart transmit single glance	3
4721	67	minutes got email website stating trouble ordering order please feel free call us query concern	3
4722	67	called confirm platform safe make online payment made	3
4723	67	within days like days got book good condition overall experience good well customer care also helpful throughout transaction	3
4724	67	even got confirmation end replacement case issue product	3
4725	67	even packing also awesome surprised got parcel open	3
4726	67	really good experience purchase used book kitabaycom	3
4727	68	promote best selling author hit number one amazon niche categories	3
4728	68	would like tell biggest lie book publishing appears biographies social media profiles almost every working author today word best seller	3
4729	68	new york times list biased though authors buy way onto various national bestseller lists buying books bulk though far insidious title amazon bestseller complete utter nonsense	3
4730	68	happened book industry last years amazon become big dog book world amazon bestseller status come synonymous actual bestseller true prove	3
4731	68	ago put fake book amazon took photo foot uploaded amazon matter hours achieved best seller status complete orange banner everything	3
4732	68	many copies need sell able call mother celebrate newfound authorial achievements three yes total three copies become bestselling author bought two copies	3
4733	68	reason people aspire call bestselling author dramatically increases credibility personal brand establish thought leader able show wrote book market judged better books status symbol one cashes prestige one man oldest pasttimes last acquired coveted title	3
4734	68	partner marketing company called brass check years helped launch legitimate new york times best sellers including several soughtafter spot company helped sell million books advised managed book launches every major publishing house including amazon	3
4735	68	important rules company projects take work authors whose books read guarantee bestseller status say work say yes principles help us avoid gimmicky onehitwonders looking write great books instead looking trick people thinking	3
4736	68	begun feel bit like losing battle authors everywhere days title fake book putting foot reason become utterly exhausted phony authors scam artists charlatans conspire cottage industry built around selling courses instructions hacks quick google search returns dozens bestselling books courses packages schools secrets summits webinars teaching become bestselling author hell guy even promises show bestselling author even book ideas writing skills clue start phase formula	3
4737	68	heart centered media give guaranteed bestseller status payments although let know book sales guaranteed denise cassino promises services forever bestselling author tag open doors otherwise closed jesse krieger bestseller campaign blueprint encourages imagine looking amazon book bestseller lists next author heroes lets know deliver dream peggy mccoll launched perhaps bestsellers teach	3
4738	68	sigh	3
4739	68	used real mark distinction hit bestseller fewer lists fewer authors ebooks pricing across books pretty universal well new york times list prestigious published one form another since national list made debut compiled according reports leading booksellers cities bookstores polled week determine deserved list wall street journal list around since based nielsen bookscan tends focus smaller number categories usa today list also prestigious catchall list	3
4740	68	industry person tell lists problems barely concealed editorial bias bookscan database tabulates book sales inexplicably include amazon ebook sales even possibility manipulation outlined wall street journal article called mystery book sales spike still remain relatively hard crack cases book good enough legitimate publisher publish outsell books past present even paying pocketwe clients sell close copies single week miss landing charts	3
4741	68	high bar term bestselling author term meaning seen something earned lot hard work today designation changed worse like see food described natural fda actually regulate term basically meaningless	3
4742	68	time readers media breathlessly repeats bestselling claims authors wised let show exactly became amazon bestseller photo foot less five minutes screenshots proof hopefully partner ryan put understand sausage made want eat	3
4743	68	step writing book seconds	3
4744	68	feel like writing book instead took photo foot called book putting foot included one page guessed photo foot	3
4745	68	step uploading formatting amazon minutes	3
4746	68	say picking title hardest part writing book know	3
4747	68	verifying rights choosing categories	3
4748	68	amazon bestseller rankings books based upon categories top amazon category see bestseller ranking title book spot given category get best seller banner featured next title lets potential customers know book topselling item category book holds top spot category months saying something hitting hour often amazon refreshes rankings screenshotting calling bestselling author life	3
4749	68	things know case want try home	3
4750	68	amazon categories books things specific transpersonal movements freemasonry studies see	3
4751	68	publish amazon amazon allows choose category book tracks	3
4752	68	set price book	3
4753	68	decided foot worthy transpersonal category psychology books freemasonry secret societies category social sciences books always wanted affiliation freemasons	3
4754	68	designing cover	3
4755	68	amazon features handy cover creator lay text image create cover matter seconds chose foot image	3
4756	68	waiting approval amazon	3
4757	68	waiting worst part process amazon rejected foot	3
4758	68	never mind approved	3
4759	68	amazon page live	3
4760	68	short hours later another book added amazon extraordinary catalog one small step giant leap digital world	3
4761	68	step asking friends buy book minute	3
4762	68	aaron always back questions asked	3
4763	68	time invested promotion could even shorter nick asked many nettlesome questions	3
4764	68	step sell copies	3
4765	68	burst onto scene three copies sold first hours look hockey stick growth	3
4766	68	step made	3
4767	68	success reminder kids work hard iphone working camera shame bestselling author thrill see bestseller banner time put drake repeat update linkedin profile include best selling author	3
4768	68	one list either book popular also hit freemasonry category	3
4769	68	leading pack sorry monika ken	3
4770	68	amazon largest book retailer world carry million titles ship pretty much anywhere world timeamazon also allows authors publish titles directly onto platform without approval traditional publishers editors foot book proves really barriers new book added amazonevery five minutes	3
4771	68	gone days selected put book gone days go bookstore see available check online real time reviews real time bestseller rankings unsurprising barriers entry book business went quality books produced days one million books published year least half selfpublished almost obvious given volume could game way top category sales yet spite fact easy shown become amazon bestseller people get cash goodwill prestige build title bestselling author	3
4772	68	write make foot famous wrote post tired vanity titles success without quality also wanted show simple call bestselling author hopes people buying books become discerning customers remember make foot bestselling author dollars minutes work take person presenting grain salt	3
4773	68	authors hope story illustrates best marketing tactic use book write great book actually sells long term easy seduced bestseller lists sales numbers speaking fees ephemera industry let make lose sight importance quality authority work anyone onehit wonder focus crafting book sell decades	3
4774	68	foot awaiting movie studio call film rights plugging away sequel working title put right foot forward new york times list come	3
4775	68	brent underwood bestselling author putting foot partner brass check	3
4776	68	done personally chat day author genre promote amazon bestselling author true hit number one genre	3
4777	68	sara right answer need clarify amazon bestseller otherwise would misleading ten books hit number one spot genre years always questioned whether bestseller encourages new readers believe things like reviews helpful tag line award sticker put cover promotional advertising	3
4778	68	said really special feeling hit number one spot even day two want celebrate calling bestselling author good	3
4779	68	average member public views best selling author someone hit new york times best seller list promote best selling author without additional clarification new york times best seller list might accused false advertising	3
4780	68	certainly say amazon best seller explain category gained status best selling without explanation would misleading though	3
4781	69	get one passage harry potter prove books better movies passage choose	3
4782	69	potterhead like read passage million times skip sake read	3
4783	69	yell shock cheers screams every side harry alive stifled crowd afraid silence fell abruptly completely voldemort harry looked began moment circle	3
4784	69	want anyone else try help harry said loudly total silence voice carried like trumpet call got like got	3
4785	69	voldemort hissed	3
4786	69	potter mean said red eyes wide works going use shield today potter	3
4787	69	nobody said harry simply horcruxes neither live survives one us leave good	3
4788	69	one us jeered voldemort whole body taut red eyes stared snake strike think boy survived accident dumbledore pulling strings	3
4789	69	accident mother died save asked harry still moving sideways perfect circle maintaining distance harry face existed voldemort accident decided fight graveyard accident defend tonight still survived returned fight	3
4790	69	accidents screamed voldemort still strike watching crowd frozen petrified hundreds hall nobody seemed breathe two accident chance fact crouched sniveled behind skirts greater men women permitted kill	3
4791	69	killing anyone else tonight said harry circled stared eyes green red able kill ever get ready die stop hurting people	3
4793	69	meant done mother protected noticed none spells put binding torture touch learn mistakes riddle	3
4794	69	dare	3
4795	69	yes dare said harry know things know tom riddle know lots important things want hear make another big mistake	3
4796	69	voldemort speak prowled circle harry knew kept temporarily mesmerized bay held back faintest possibility harry might indeed know final secret	3
4797	69	love said voldemort snake face jeering dumbledore favorite solution love claimed conquered death though love stop falling tower breaking like old waxwork love prevent stamping mudblood mother like cockroach potter nobody seems love enough run forward time take curse stop dying strike	3
4798	69	one thing said harry still circled wrapped held apart nothing last secret	3
4799	69	love save time said voldemort must believe magic else weapon powerful mine	3
4800	69	believe said harry saw shock flit across snakelike face though instantly dispelled voldemort began laugh sound frightening screams humorless insane echoed around silent hall	3
4801	69	think know magic said lord voldemort performed magic dumbledore never dreamed	3
4802	69	oh dreamed said harry knew knew enough done	3
4803	69	mean weak screamed voldemort weak dare weak take might mine	3
4804	69	cleverer said harry better wizard better man	3
4805	69	brought death albus dumbledore	3
4806	69	thought said harry wrong	3
4807	69	first time watching crowd stirred hundreds people around walls drew breath one	3
4808	69	dumbledore dead voldemort hurled words harry though would cause unendurable pain body decays marble tomb grounds castle seen potter return	3
4809	69	yes dumbledore dead said harry calmly killed chose manner dying chose months died arranged whole thing man thought servant	3
4810	69	childish dream said voldemort still strike red eyes waver harry	3
4811	69	severus snape said harry snape dumbledore dumbledore moment started hunting mother never realized thing understand never saw snape cast patronus riddle	3
4812	69	voldemort answer continued circle like wolves tear apart	3
4813	69	snape patronus doe said harry mother loved nearly life time children realized said saw voldemort nostrils flare asked spare life	3
4814	69	desired sneered voldemort gone agreed women purer blood worthier	3
4815	69	course told said harry dumbledore spy moment threatened working ever since dumbledore already dying snape finished	3
4816	69	matters shrieked voldemort followed every word rapt attention let cackle mad laughter matters whether snape mine dumbledore petty obstacles tried put path crushed crushed mother snape supposed great love oh makes sense potter ways understand	3
4817	69	dumbledore trying keep elder wand intended snape true master wand got ahead little boy reached wand could get hands understood truth caught killed severus snape three hours ago elder wand deathstick wand destiny truly mine dumbledore last plan went wrong harry potter	3
4818	69	yeah said harry right try kill advise think done think try remorse riddle	3
4820	69	things harry said beyond revelation taunt nothing shocked voldemort like harry saw pupils contract thin slits saw skin around eyes whiten	3
4821	69	one last chance said harry got left seen otherwise man try try remorse	3
4822	69	dare said voldemort	3
4823	69	yes dare said harry dumbledore last plan backfired backfired riddle	3
4824	69	voldemort hand trembling elder wand harry gripped draco tightly moment knew seconds away	3
4825	69	wand still working properly murdered wrong person severus snape never true master elder wand never defeated dumbledore	3
4826	69	killed	3
4827	69	listening snape never beat dumbledore dumbledore death planned dumbledore intended die undefeated wand last true master gone planned wand power would died never	3
4828	69	potter dumbledore good gave wand voldemort voice shook malicious pleasure stole wand last master tomb removed last master wishes power mine	3
4829	69	still get riddle possessing wand enough holding using make really listen ollivander wand chooses wizard elder wand recognized new master dumbledore died someone never even laid hand new master removed wand dumbledore never realizing exactly done world dangerous wand given allegiance	3
4830	69	voldemort chest rose fell rapidly harry could feel curse coming feel building inside wand pointed face	3
4831	69	true master elder wand draco malfoy	3
4832	69	blank shock showed voldemort face moment gone	3
4833	69	matter said softly even right potter makes difference longer phoenix wand duel skill alone killed attend draco malfoy	3
4834	69	late said harry missed chance got first overpowered draco weeks ago took wand	3
4835	69	harry twitched hawthorn wand felt eyes everyone hall upon	3
4836	69	comes whispered harry wand hand know last master disarmed true master elder wand	3
4837	69	redgold glow burst suddenly across enchanted sky edge dazzling sun appeared sill nearest window light hit faces time voldemort suddenly flaming blur harry heard high voice shriek yelled best hope heavens pointing draco wand	3
4838	69	avada kedavra	3
4839	69	expelliarmus	3
4840	69	bang like cannon blast golden flames erupted dead center circle treading marked point spells collided harry saw voldemort green jet meet spell saw elder wand fly high dark sunrise spinning across enchanted ceiling like head nagini spinning air toward master would kill come take full possession last harry unerring skill seeker caught wand free hand voldemort fell backward arms splayed slit pupils scarlet eyes rolling upward tom riddle hit floor mundane finality body feeble shrunken white hands empty snakelike face vacant unknowing	3
4841	69	tom riddle hit floor mundane finality	3
4842	69	real thing snow flakes	3
4843	69	agreement crematorium wizards instantly cremate dead	3
4844	69	oh conversation finale cinematic anything ever watched cinema yes watched lotr mcu movies	3
4845	69	get movies typical villain manhandling hero dies miserable snowflake filled death even steppenwolf death felt better voldemort doom shit	3
4846	69	find one person read books likes movie ending book swear never watch deathly hallows watched even reading books	3
4847	69	travesty even try put scene movie heartwrenching scene whole book deepens motivation everyone neville makes much satisfying neville one gets room requirement improves much books	3
4848	69	way end book neville breaks wand belonged father battle department mysteries told book grandmother get new wand ollivander ollivander neville much talented wizard though started getting better dada practice wand chooses wizard wand neville used father never loyal	3
4849	69	order phoenix chapter christmas closed ward	3
4850	69	curtains drawn back two beds end ward two visitors walking back aisle beds formidablelooking old witch wearing long green dress motheaten fox fur pointed hat decorated unmistakably stuffed vulture trailing behind looking thoroughly depressed neville	3
4851	69	sudden rush understanding harry realized people end beds must cast around wildly means distracting others neville could leave ward unnoticed unquestioned ron looked sound name longbottom harry could stop called neville	3
4852	69	neville jumped cowered though bullet narrowly missed	3
4853	69	us neville said ron brightly getting feet seen lockhart visiting	3
4854	69	friends neville dear said neville grandmother graciously bearing upon	3
4855	69	neville looked though would rather anywhere world dull purple flush creeping plump face making eye contact	3
4856	69	ah yes said grandmother looking closely harry sticking shriveled clawlike hand shake yes yes know course neville speaks highly	3
4857	69	er thanks said harry shaking hands neville look stared feet color deepening face	3
4858	69	two clearly weasleys mrs longbottom continued offering hand regally ron ginny turn yes know parents well course fine people fine must hermione granger	3
4859	69	hermione looked rather startled mrs longbottom knew name shook hands	3
4860	69	yes neville told helped sticky spots good boy said casting sternly appraising look rather bony nose neville got father talent afraid say jerked head direction two beds end ward stuffed vulture hat trembled alarmingly	3
4861	69	said ron looking amazed harry wanted stamp ron foot sort thing much harder bring unnoticed wearing jeans rather robes dad end neville	3
4862	69	said mrs longbottom sharply told friends parents neville neville took deep breath looked ceiling shook head harry could remember ever feeling sorrier anyone could think way helping neville situation	3
4863	69	well nothing ashamed said mrs longbottom angrily proud neville proud give health sanity son would ashamed know	3
4864	69	ashamed said neville faintly still looking anywhere harry others ron standing tiptoe look inhabitants two beds	3
4865	69	well got funny way showing said mrs longbottom son wife said turning haughtily harry ron hermione ginny tortured insanity youknowwho followers	3
4866	69	hermione ginny clapped hands mouths ron stopped craning neck catch glimpse neville parents looked mortified	3
4867	69	aurors know well respected within wizarding community mrs longbottom went highly gifted pair yes alice dear	3
4868	69	neville mother come edging ward nightdress longer plump happylooking face harry seen moody old photograph original order phoenix face thin worn eyes seemed overlarge hair turned white wispy deadlooking seem want speak perhaps able made timid motions toward neville holding something outstretched hand	3
4869	69	said mrs longbottom sounding slightly weary well alice dear well neville take whatever	3
4870	69	neville already stretched hand mother dropped empty droobles blowing gum wrapper	3
4871	69	nice dear said neville grandmother falsely cheery voice patting mother shoulder neville said quietly thanks mum	3
4872	69	mother tottered away back ward humming neville looked around others expression defiant though daring laugh harry think ever found anything less funny life	3
4873	69	well better get back sighed mrs longbottom drawing long green gloves nice met neville put wrapper bin must given enough paper bedroom	3
4874	69	left harry sure saw neville slip wrapper pocket	3
4875	69	door closed behind	3
4876	69	never knew said hermione looked tearful	3
4877	69	said ron rather hoarsely	3
4878	69	whispered ginny	3
4879	69	looked harry	3
4880	69	said glumly dumbledore told promised mention bellatrix lestrange got sent askaban using cruciatus curse neville parents lost minds	3
4881	69	become weeping mess whenever read part movie see headline news clipping one line delivered neville directly harry movie completely robs narrative emotional power	3
4882	70	one piece advice read book stuck life	3
4883	70	months back completed amazing book subtle art giving fck mark manson believe one best books ever read	3
4884	70	lifelong learning book always remain	3
4885	70	truth far less interesting explanations truth thought wanted something turns end story	3
4886	70	wanted reward struggle wanted result process love fight victory	3
4887	70	life work way	3
4888	70	defined willing struggle people enjoy struggles gym ones run triathlons chiseled abs benchpress small house people enjoy long workweeks politics corporate ladder ones fly top people enjoy stresses uncertainties starving artist lifestyle ultimately ones live make	3
4889	70	wrote responsibility live people think ought accomplish responsibility like expect mistake failing	3
4890	70	strongly recommend reading book	3
4892	70	edit	3
4893	70	idea responsibility live people think ought accomplish mentioned feynman meant excuse bypass responsibilities	3
4894	70	meant something hate someone would proud nothing shameful turning annual salary sake working idea interested starting thing likely succeed	3
4895	70	best advice read alchemist struck life	3
4896	70	secret happiness	3
4897	70	certain shopkeeper sent son learn secret happiness wisest man world	3
4898	70	lad wandered desert forty days finally came upon beautiful castle high atop mountain wise man lived	3
4899	70	rather finding saintly man though hero entering main room castle saw hive activity tradesmen came went people conversing corners small orchestra playing soft music table covered platters delicious food part world	3
4900	70	wise man conversed everyone boy wait two hours turn given man attention wise man listened attentively boy explanation come told time explain secret happiness	3
4901	70	suggested boy look around palace return two hours meanwhile want ask something said wise man handing boy teaspoon held two drops oil wander around carry spoon without allowing oil spill	3
4902	70	boy began climbing descending many stairways palace keeping eyes fixed spoon two hours returned room wise man well asked wise man see persian tapestries hanging dining hall see garden took master gardener ten years create notice beautiful parchments library	3
4903	70	boy embarrassed confessed observed nothing concern spill oil wise man entrusted	3
4904	70	go back observe marvels world said wise man	3
4905	70	relieved boy picked spoon returned exploration palace time observing works art ceilings walls saw gardens mountains around beauty flowers tasted everything selected upon returning wise man related detail everything seen	3
4906	70	drops oil entrusted asked wise man looking spoon held boy saw oil gone	3
4907	70	well one piece advice give said wisest wise men secret happiness see marvels world never forget drops oil spoon	3
4908	70	alchemist paul coehlo	3
4909	70	indeed great advice	3
4910	70	people forget live life happily rat race	3
4911	70	wise man chase dreams happily like elon musk	3
4912	70	thanks reading	3
4913	71	best sarcastic lines harry potter series	3
4914	71	harry best	3
4915	71	conversation harry snape	3
4916	71	harry yes	3
4917	71	snape yes sir	3
4918	71	harry need call sir professor	3
4919	71	umbridge potter something tell mean harm	3
4920	71	harry sorry professor must tell lies	3
4921	71	skeeter wonder could give quick word blah blah	3
4922	71	harry yeah word goodbye	3
4923	71	hagrid aragog eyes reckon unnerve folk	3
4924	71	harry mention pincers clicking sounds	3
4925	71	reading unfogging future	3
4926	71	ron right got crooked sort means going trials suffering sorry thing could hang means great going suffer	3
4927	71	harry need inner eye tested ask	3
4928	71	harry draco sass	3
4929	71	draco sure manage broom potter	3
4930	71	harry yeah reckon	3
4931	71	draco got plenty special features nt shame nt come parachutein case get near dementor crabbe goyle sniggered	3
4932	71	harry pity ca nt attach extra arm malfoy could catch snitch	3
4933	71	vernon dursley listening news	3
4934	71	harry well changes everyday see	3
4935	71	bamf lines harry	3
4936	71	taken harry potter times brilliantly sarcastic	3
4938	71	yeah quirrell great teacher minor drawback lord voldemort sticking back head	3
4939	71	trelawney homework time well one playing quidditch night said ron screwing face effort remember think means	3
4940	71	probably going eaten giant marshmallow something said harry	3
4941	71	wow wonder like difficult life said harry sarcastically	3
4942	71	cool name said harry grinning always ickle diddykins	3
4943	71	rowling pulling yo mama	3
4944	71	know mother malfoy expression face like got dung nose like time	3
4945	71	death eaters love said harry sarcastically best pals keep trying	3
4946	71	night diddykins call goes dark like	3
4947	71	brilliant potions last thing friday snape time poison us	3
4948	71	know maxime thinks kidding hagrid halfgiant definitely big thing got bigger bones dinosaur	3
4949	71	ron	3
4950	71	ron unmasked pettigrew let sleep bed	3
4951	71	epic dragon ride book	3
4952	71	ron well nt break might noticed broke gringotts	3
4953	71	hermione stop moving devil snare relax nt kill faster	3
4954	71	ron kill us faster oh relax	3
4955	71	ron believe luck trees could hit get one hits back	3
4956	71	ron study hogwarts prefects later careers sounds fascinating	3
4957	71	professor trelawney would anyone like help interpret shadowy realms within orb	3
4958	71	ron whispering harry nt need help obvious means going loads fog tonight	3
4959	71	trelawney homework hermione seem drowning twice	3
4960	71	ron oh better change one getting trampled rampaging hippogriff	3
4961	71	hermione ancient egyptians used worship cats know	3
4962	71	ron yeah along dungbeetle	3
4963	71	fred george	3
4964	71	molly fred next	3
4965	71	george fred	3
4966	71	fred honestly woman call mother	3
4967	71	molly fred oh sorry george	3
4968	71	fred joking fred	3
4969	71	fred well done harry wood told us	3
4970	71	ron fred george team beaters	3
4971	71	george job make sure nt get bloodied bad ca nt make promises course rough game quidditch	3
4972	71	fred brutal one died years someone vanish occasionally turn month two	3
4973	71	fred harry cos look everyone heir slytherin	3
4974	71	george careful seriously evil wizard	3
4975	71	context fred oh get way percy harry hurry	3
4976	71	george yeah chamber secrets cup tea fanged servant	3
4977	71	oliver wood play game hufflepuff nt stand chance stronger quicker smarter	3
4978	71	fred mention dead scared harry petrify fly anywhere near	3
4979	71	oliver well	3
4980	71	fred anyone speak troll point grunt	3
4981	71	ron harry lays unconscious looks bit peaky nt	3
4982	71	fred peaky expect look like fell fifty feet	3
4983	71	george yeah cmon ron walk astronomy tower see come looking	3
4984	71	harry probably right sight better normally	3
4985	71	molly ron becomes prefect family	3
4986	71	george fred next door neighbours	3
4987	71	fred voldemort move faster severus snape confronted shampoo	3
4988	71	dolores umbridge speech hope going good good friends	3
4989	71	fred george bloody likely	3
4990	71	madeye moody handing polyjuice potion fair warning tastes like goblin piss	3
4991	71	fred lots experience madeye	3
4992	71	moody glares	3
4993	71	fred trying diffuse tension	3
4994	71	fred feeling georgie	3
4995	71	george saintlike	3
4996	71	fred come	3
4997	71	george saintlike	3
4998	71	points ear	3
4999	71	george holey	3
5000	71	fred whole wide world earrelated humour go holey	3
5001	71	fred george store www	3
5002	71	righthand window covered gigantic poster purple like ministry emblazoned flashing yellow letters	3
5003	71	worrying	3
5004	71	youknowwho	3
5005	71	worrying	3
5006	71	unopoo	3
5007	71	constipation sensation	3
5008	71	gripping nation	3
5009	71	harry started laugh heard weak sort moan beside looked around see mrs	3
5010	71	weasley gazing dumbfounded poster lips moved silently mouthing name uno	3
5011	71	poo	3
5012	71	murdered beds whispered	3
5013	71	said ron like harry laughing brilliant submitted vedashree bhishma	3
5014	71	favorite	3
5015	71	fred george seven potters transformation wow identical	3
5016	71	harry wo nt cooperate moody explains seven decoy harrys plan	3
5017	71	fredgeorge plan foiled proceed without cooperation one bloke ca nt even use magic odds suggested urvika pawar	3
5018	71	good ones characters	3
5019	71	malfoy	3
5020	71	think leave somewhere longbottom find tree	3
5021	71	know think choose people gryffindor team said malfoy loudly minutes later snape awarded hufflepuff another penalty reason people feel sorry see potter got parents weasleys got money team longbottom got brains	3
5022	71	luck weasley potter obviously spotted money ground	3
5023	71	longbottom brains gold poorer weasley saying something	3
5024	71	hermione	3
5025	71	think going stand wait filch catch finds three us tell truth trying stop back	3
5026	71	ron could ask parents know flamel safe ask	3
5027	71	hermione safe dentists	3
5028	71	sirius remus	3
5029	71	tell whatever like make quick remus want commit murder imprisoned	3
5030	71	professor mcgonagall	3
5031	71	harry ron late first class well thank assessment mr weasley perhaps would useful transfigure mr potter pocket watch way one might time	3
5032	71	dumbledore	3
5033	71	albus dumbledore let us deprive molly longer chance deplore thin	3
5034	71	cosmic irony	3
5035	71	professor trelawney study divination give rare gift sight stands promptly bumps table	3
5036	71	top head go ones	3
5037	71	sorcerer stone	3
5038	71	thanks toilet never anything horrible head might sick ran dudley could work said	3
5039	71	hagrid live wooden house hermione protesting hagrid decision nurture dragon	3
5040	71	know sir think hermione though try	3
5041	71	potter tell add quills thought make look good got wrong eh another point lost gryffindor	3
5042	71	stupid know called gred forge	3
5043	71	chamber secrets	3
5044	71	maybe ill maybe left might sacked mean everyone hates maybe said cold voice right behind waiting hear two arrive school train	3
5045	71	would cheerful visit hello hagrid tell us setting anything mad hairy loose castle lately	3
5046	71	make way heir slytherin seriously evil wizard coming	3
5047	71	yeah nipping chamber secrets cup tea fanged servant	3
5048	71	prisoner azkaban	3
5049	71	dreamed buying new shoes last night said ron ya think gon na mean probably going eaten giant marshmallow something said harry	3
5050	71	yeah call ever need someone mental	3
5051	71	told care threw long caught snitch first	3
5052	71	made better rat human much boast peter	3
5053	71	goblet fire	3
5054	71	good lord arthur said softly sell get seats top box surely house fetched much	3
5055	71	congratulations harry wonder could give quick word yeah word said harry savagely goodbye	3
5056	71	twitchy little ferret malfoy	3
5057	71	thought sounded bit like percy got attack shower harry	3
5058	71	forced hermione show snape teethshe best hide hands though difficult grown past collar snape looked coldly hermione said see difference	3
5059	71	order phoenix	3
5060	71	listening news well changes every day see said harry	3
5061	71	made meaning plainer said professor mcgonagall turning last look umbridge directly eyes achieved high marks every defense dark arts test set competent teacher	3
5062	71	yeah quirrell great teacher minor drawback lord voldemort sticking back head	3
5063	71	halfblood prince	3
5064	71	oh good interrupted snape lip curling yes easy see nearly six years magical education wasted potter ghosts transparent fiveyearold could told us much	3
5065	71	finally voldemort last stand	3
5066	71	potter mean going use shield today	3
5067	71	savage af	3
5068	72	good points subtle art giving fck	3
5069	72	defined willing struggle	3
5070	72	life everybody make dreams like becoming scientist sportsman movie star people enjoy struggle reaching goal fulfill dreams	3
5071	72	running marathon dream achieve may need wake early morning get ready run couple miles follow diet necessary workout everyday unless enjoy struggle way reach goal	3
5072	72	struggles determine success	3
